url,primary_category,secondary_category,product_category
https://www.bigbasket.com/pc/gourmet-world-food/drinks-beverages/health-drinks/,gourmet-world-food,drinks-beverages,health-drinks
https://www.bigbasket.com/pc/gourmet-world-food/drinks-beverages/non-alcoholic-beer-wine/,gourmet-world-food,drinks-beverages,non-alcoholic-beer-wine
https://www.bigbasket.com/pc/gourmet-world-food/drinks-beverages/gourmet-juices-drinks/,gourmet-world-food,drinks-beverages,gourmet-juices-drinks
https://www.bigbasket.com/pc/gourmet-world-food/drinks-beverages/gourmet-tea-tea-bags/,gourmet-world-food,drinks-beverages,gourmet-tea-tea-bags
https://www.bigbasket.com/pc/gourmet-world-food/tinned-processed-food/olive-jalapeno-gherkin/,gourmet-world-food,tinned-processed-food,olive-jalapeno-gherkin
https://www.bigbasket.com/pc/gourmet-world-food/tinned-processed-food/beans-pulses/,gourmet-world-food,tinned-processed-food,beans-pulses
https://www.bigbasket.com/pc/gourmet-world-food/tinned-processed-food/fruits-pulps/,gourmet-world-food,tinned-processed-food,fruits-pulps
https://www.bigbasket.com/pc/gourmet-world-food/tinned-processed-food/tomatoes-vegetables/,gourmet-world-food,tinned-processed-food,tomatoes-vegetables
https://www.bigbasket.com/pc/gourmet-world-food/tinned-processed-food/fish-tuna/,gourmet-world-food,tinned-processed-food,fish-tuna
https://www.bigbasket.com/pc/gourmet-world-food/tinned-processed-food/meats-sausages/,gourmet-world-food,tinned-processed-food,meats-sausages
https://www.bigbasket.com/pc/baby-care/diapers-wipes/diapers/,baby-care,diapers-wipes,diapers
https://www.bigbasket.com/pc/baby-care/diapers-wipes/baby-wipes/,baby-care,diapers-wipes,baby-wipes
https://www.bigbasket.com/pc/baby-care/diapers-wipes/nappies-rash-cream/,baby-care,diapers-wipes,nappies-rash-cream
https://www.bigbasket.com/pc/baby-care/baby-bath-hygiene/baby-bath/,baby-care,baby-bath-hygiene,baby-bath
https://www.bigbasket.com/pc/baby-care/baby-bath-hygiene/baby-oil-shampoo/,baby-care,baby-bath-hygiene,baby-oil-shampoo
https://www.bigbasket.com/pc/baby-care/baby-bath-hygiene/baby-buds/,baby-care,baby-bath-hygiene,baby-buds
https://www.bigbasket.com/pc/baby-care/baby-bath-hygiene/baby-creams-lotions/,baby-care,baby-bath-hygiene,baby-creams-lotions
https://www.bigbasket.com/pc/baby-care/baby-bath-hygiene/baby-powder/,baby-care,baby-bath-hygiene,baby-powder
https://www.bigbasket.com/pc/baby-care/baby-bath-hygiene/baby-laundry/,baby-care,baby-bath-hygiene,baby-laundry
https://www.bigbasket.com/pc/baby-care/baby-bath-hygiene/baby-oral-care/,baby-care,baby-bath-hygiene,baby-oral-care
https://www.bigbasket.com/pc/baby-care/baby-bath-hygiene/baby-health/,baby-care,baby-bath-hygiene,baby-health
https://www.bigbasket.com/pc/baby-care/baby-bath-hygiene/baby-gift-sets/,baby-care,baby-bath-hygiene,baby-gift-sets
https://www.bigbasket.com/pc/baby-care/baby-food-formula/infant-formula/,baby-care,baby-food-formula,infant-formula
https://www.bigbasket.com/pc/baby-care/baby-food-formula/baby-food/,baby-care,baby-food-formula,baby-food
https://www.bigbasket.com/pc/baby-care/baby-food-formula/organic-baby-food/,baby-care,baby-food-formula,organic-baby-food
https://www.bigbasket.com/pc/baby-care/mothers-maternity/maternity-health-supplements/,baby-care,mothers-maternity,maternity-health-supplements
https://www.bigbasket.com/pc/baby-care/mothers-maternity/maternity-personal-care/,baby-care,mothers-maternity,maternity-personal-care
https://www.bigbasket.com/pc/baby-care/feeding-nursing/nursing-tools/,baby-care,feeding-nursing,nursing-tools
https://www.bigbasket.com/pc/baby-care/feeding-nursing/sippers-bottles/,baby-care,feeding-nursing,sippers-bottles
https://www.bigbasket.com/pc/baby-care/feeding-nursing/baby-dishes-utensils/,baby-care,feeding-nursing,baby-dishes-utensils
https://www.bigbasket.com/pc/baby-care/feeding-nursing/bibs-napkins/,baby-care,feeding-nursing,bibs-napkins
https://www.bigbasket.com/pc/baby-care/baby-accessories/other-baby-accessories/,baby-care,baby-accessories,other-baby-accessories
https://www.bigbasket.com/pc/baby-care/baby-accessories/combs-brushes-clippers/,baby-care,baby-accessories,combs-brushes-clippers
https://www.bigbasket.com/pc/baby-care/baby-accessories/soothers-teethers/,baby-care,baby-accessories,soothers-teethers
https://www.bigbasket.com/pc/baby-care/baby-accessories/baby-toys/,baby-care,baby-accessories,baby-toys
https://www.bigbasket.com/pc/baby-care/baby-accessories/kids-deo/,baby-care,baby-accessories,kids-deo
